FGBNRS,"[2, 1, 3, 0]"
FGBNRS,"[2, 3, 0, 1]"
FGBNRS,"[2, 3, 1, 0]"
FGBNRS,"[2, 3, 1, 0]"
FGBNRS,"[2, 3, 1, 0]"
